MoveNumber,Side,Move,FEN,GameNumber
10,black,d6,rnbq1rk1ppp1ppbp3p1np182PP42N3P1PP2PPBPR1BQK1NR,543
11,white,e3,rnbq1rk1ppp1ppbp3p1np182PP42N1P1P1PP3PBPR1BQK1NR,543
12,black,Nbd7,r1bq1rk1pppnppbp3p1np182PP42N1P1P1PP3PBPR1BQK1NR,543
13,white,Nge2,r1bq1rk1pppnppbp3p1np182PP42N1P1P1PP2NPBPR1BQK2R,543
14,black,a6,r1bq1rk11ppnppbpp2p1np182PP42N1P1P1PP2NPBPR1BQK2R,543
15,white,b3,r1bq1rk11ppnppbpp2p1np182PP41PN1P1P1P3NPBPR1BQK2R,543
16,black,Rb8,1rbq1rk11ppnppbpp2p1np182PP41PN1P1P1P3NPBPR1BQK2R,543
17,white,a4,1rbq1rk11ppnppbpp2p1np18P1PP41PN1P1P14NPBPR1BQK2R,543
18,black,a5,1rbq1rk11ppnppbp3p1np1p7P1PP41PN1P1P14NPBPR1BQK2R,543
19,white,Ba3,1rbq1rk11ppnppbp3p1np1p7P1PP4BPN1P1P14NPBPR2QK2R,543
20,black,c6,1rbq1rk11p1nppbp2pp1np1p7P1PP4BPN1P1P14NPBPR2QK2R,543
21,white,O-O,1rbq1rk11p1nppbp2pp1np1p7P1PP4BPN1P1P14NPBPR2Q1RK1,543
22,black,Qc7,1rb2rk11pqnppbp2pp1np1p7P1PP4BPN1P1P14NPBPR2Q1RK1,543
23,white,Qd2,1rb2rk11pqnppbp2pp1np1p7P1PP4BPN1P1P13QNPBPR4RK1,543
24,black,Re8,1rb1r1k11pqnppbp2pp1np1p7P1PP4BPN1P1P13QNPBPR4RK1,543
25,white,Rac1,1rb1r1k11pqnppbp2pp1np1p7P1PP4BPN1P1P13QNPBP2R2RK1,543
26,black,Ra8,r1b1r1k11pqnppbp2pp1np1p7P1PP4BPN1P1P13QNPBP2R2RK1,543
27,white,Rfd1,r1b1r1k11pqnppbp2pp1np1p7P1PP4BPN1P1P13QNPBP2RR2K1,543
28,black,Nb8,rnb1r1k11pq1ppbp2pp1np1p7P1PP4BPN1P1P13QNPBP2RR2K1,543
29,white,h3,rnb1r1k11pq1ppbp2pp1np1p7P1PP4BPN1P1PP3QNPB12RR2K1,543
30,black,Na6,r1b1r1k11pq1ppbpn1pp1np1p7P1PP4BPN1P1PP3QNPB12RR2K1,543
31,white,Kh2,r1b1r1k11pq1ppbpn1pp1np1p7P1PP4BPN1P1PP3QNPBK2RR4,543
32,black,h5,r1b1r1k11pq1ppb1n1pp1np1p6pP1PP4BPN1P1PP3QNPBK2RR4,543
33,white,f4,r1b1r1k11pq1ppb1n1pp1np1p6pP1PP1P2BPN1P1PP3QN1BK2RR4,543
34,black,Nb4,r1b1r1k11pq1ppb12pp1np1p6pPnPP1P2BPN1P1PP3QN1BK2RR4,543
35,white,Rf1,r1b1r1k11pq1ppb12pp1np1p6pPnPP1P2BPN1P1PP3QN1BK2R2R2,543
36,black,e5,r1b1r1k11pq2pb12pp1np1p3p2pPnPP1P2BPN1P1PP3QN1BK2R2R2,543
37,white,fxe5,r1b1r1k11pq2pb12pp1np1p3P2pPnPP4BPN1P1PP3QN1BK2R2R2,543
38,black,dxe5,r1b1r1k11pq2pb12p2np1p3p2pPnPP4BPN1P1PP3QN1BK2R2R2,543
39,white,d5,r1b1r1k11pq2pb12p2np1p2Pp2pPnP5BPN1P1PP3QN1BK2R2R2,543
40,black,Rd8,r1br2k11pq2pb12p2np1p2Pp2pPnP5BPN1P1PP3QN1BK2R2R2,543
41,white,e4,r1br2k11pq2pb12p2np1p2Pp2pPnP1P3BPN3PP3QN1BK2R2R2,543
42,black,Nd7,r1br2k11pqn1pb12p3p1p2Pp2pPnP1P3BPN3PP3QN1BK2R2R2,543
43,white,Rb1,r1br2k11pqn1pb12p3p1p2Pp2pPnP1P3BPN3PP3QN1BK1R3R2,543
44,black,Nc5,r1br2k11pq2pb12p3p1p1nPp2pPnP1P3BPN3PP3QN1BK1R3R2,543
45,white,Na2,r1br2k11pq2pb12p3p1p1nPp2pPnP1P3BP4PPN2QN1BK1R3R2,543
46,black,Nba6,r1br2k11pq2pb1n1p3p1p1nPp2pP1P1P3BP4PPN2QN1BK1R3R2,543
47,white,Qe3,r1br2k11pq2pb1n1p3p1p1nPp2pP1P1P3BP2Q1PPN3N1BK1R3R2,543
48,black,Qb6,r1br2k11p3pb1nqp3p1p1nPp2pP1P1P3BP2Q1PPN3N1BK1R3R2,543
49,white,Nec1,r1br2k11p3pb1nqp3p1p1nPp2pP1P1P3BP2Q1PPN5BK1RN2R2,543
50,black,Qa7,r1br2k1qp3pb1n1p3p1p1nPp2pP1P1P3BP2Q1PPN5BK1RN2R2,543
51,white,Nd3,r1br2k1qp3pb1n1p3p1p1nPp2pP1P1P3BP1NQ1PPN5BK1R3R2,543
52,black,Nxd3,r1br2k1qp3pb1n1p3p1p2Pp2pP1P1P3BP1nQ1PPN5BK1R3R2,543
53,white,Qxd3,r1br2k1qp3pb1n1p3p1p2Pp2pP1P1P3BP1Q2PPN5BK1R3R2,543
54,black,Re8,r1b1r1k1qp3pb1n1p3p1p2Pp2pP1P1P3BP1Q2PPN5BK1R3R2,543
55,white,Rb2,r1b1r1k1qp3pb1n1p3p1p2Pp2pP1P1P3BP1Q2PPNR4BK5R2,543
56,black,Nc5,r1b1r1k1qp3pb12p3p1p1nPp2pP1P1P3BP1Q2PPNR4BK5R2,543
57,white,Qe3,r1b1r1k1qp3pb12p3p1p1nPp2pP1P1P3BP2Q1PPNR4BK5R2,543
58,black,Nd7,r1b1r1k1qp1n1pb12p3p1p2Pp2pP1P1P3BP2Q1PPNR4BK5R2,543
59,white,Qc1,r1b1r1k1qp1n1pb12p3p1p2Pp2pP1P1P3BP4PPNR4BK2Q2R2,543
60,black,Qb6,r1b1r1k11p1n1pb11qp3p1p2Pp2pP1P1P3BP4PPNR4BK2Q2R2,543
61,white,Rbf2,r1b1r1k11p1n1pb11qp3p1p2Pp2pP1P1P3BP4PPN4RBK2Q2R2,543
62,black,f6,r1b1r1k11p1n2b11qp2pp1p2Pp2pP1P1P3BP4PPN4RBK2Q2R2,543
63,white,Rf3,r1b1r1k11p1n2b11qp2pp1p2Pp2pP1P1P3BP3RPPN5BK2Q2R2,543
64,black,Qd8,r1bqr1k11p1n2b12p2pp1p2Pp2pP1P1P3BP3RPPN5BK2Q2R2,543
65,white,Nc3,r1bqr1k11p1n2b12p2pp1p2Pp2pP1P1P3BPN2RPP6BK2Q2R2,543
66,black,Nf8,r1bqrnk11p4b12p2pp1p2Pp2pP1P1P3BPN2RPP6BK2Q2R2,543
67,white,Qc2,r1bqrnk11p4b12p2pp1p2Pp2pP1P1P3BPN2RPP2Q3BK5R2,543
68,black,Nh7,r1bqr1k11p4bn2p2pp1p2Pp2pP1P1P3BPN2RPP2Q3BK5R2,543
69,white,Rd3,r1bqr1k11p4bn2p2pp1p2Pp2pP1P1P3BPNR2PP2Q3BK5R2,543
70,black,Qc7,r1b1r1k11pq3bn2p2pp1p2Pp2pP1P1P3BPNR2PP2Q3BK5R2,543
71,white,Qe2,r1b1r1k11pq3bn2p2pp1p2Pp2pP1P1P3BPNR2PP4Q1BK5R2,543
72,black,Bh6,r1b1r1k11pq4n2p2ppbp2Pp2pP1P1P3BPNR2PP4Q1BK5R2,543
73,white,h4,r1b1r1k11pq4n2p2ppbp2Pp2pP1P1P2PBPNR2P14Q1BK5R2,543
74,black,Bf8,r1b1rbk11pq4n2p2pp1p2Pp2pP1P1P2PBPNR2P14Q1BK5R2,543
75,white,d6,r1b1rbk11pq4n2pP1pp1p3p2pP1P1P2PBPNR2P14Q1BK5R2,543
76,black,Qf7,r1b1rbk11p3q1n2pP1pp1p3p2pP1P1P2PBPNR2P14Q1BK5R2,543
77,white,Bh3,r1b1rbk11p3q1n2pP1pp1p3p2pP1P1P2PBPNR2PB4Q2K5R2,543
78,black,Bxh3,r3rbk11p3q1n2pP1pp1p3p2pP1P1P2PBPNR2Pb4Q2K5R2,543
79,white,Kxh3,r3rbk11p3q1n2pP1pp1p3p2pP1P1P2PBPNR2PK4Q35R2,543
80,black,Red8,r2r1bk11p3q1n2pP1pp1p3p2pP1P1P2PBPNR2PK4Q35R2,543
81,white,c5,r2r1bk11p3q1n2pP1pp1p1P1p2pP3P2PBPNR2PK4Q35R2,543
82,black,Qe6+,r2r1bk11p5n2pPqpp1p1P1p2pP3P2PBPNR2PK4Q35R2,543
83,white,Kg2,r2r1bk11p5n2pPqpp1p1P1p2pP3P2PBPNR2P14Q1K15R2,543
84,black,Bh6,r2r2k11p5n2pPqppbp1P1p2pP3P2PBPNR2P14Q1K15R2,543
85,white,Nd1,r2r2k11p5n2pPqppbp1P1p2pP3P2PBP1R2P14Q1K13N1R2,543
86,black,Nf8,r2r1nk11p62pPqppbp1P1p2pP3P2PBP1R2P14Q1K13N1R2,543
87,white,Nb2,r2r1nk11p62pPqppbp1P1p2pP3P2PBP1R2P11N2Q1K15R2,543
88,black,Nd7,r2r2k11p1n42pPqppbp1P1p2pP3P2PBP1R2P11N2Q1K15R2,543
89,white,Rdf3,r2r2k11p1n42pPqppbp1P1p2pP3P2PBP3RP11N2Q1K15R2,543
90,black,Qg4,r2r2k11p1n42pP1ppbp1P1p2pP3P1qPBP3RP11N2Q1K15R2,543
91,white,Qc4+,r2r2k11p1n42pP1ppbp1P1p2pP1Q1P1qPBP3RP11N4K15R2,543
92,black,Kg7,r2r41p1n2k12pP1ppbp1P1p2pP1Q1P1qPBP3RP11N4K15R2,543
93,white,Nd3,r2r41p1n2k12pP1ppbp1P1p2pP1Q1P1qPBP1N1RP16K15R2,543
94,black,Re8,r3r31p1n2k12pP1ppbp1P1p2pP1Q1P1qPBP1N1RP16K15R2,543
95,white,Rb1,r3r31p1n2k12pP1ppbp1P1p2pP1Q1P1qPBP1N1RP16K11R6,543
96,black,Qe6,r3r31p1n2k12pPqppbp1P1p2pP1Q1P2PBP1N1RP16K11R6,543
97,white,Qxe6,r3r31p1n2k12pPQppbp1P1p2pP3P2PBP1N1RP16K11R6,543
98,black,Rxe6,r71p1n2k12pPrppbp1P1p2pP3P2PBP1N1RP16K11R6,543
99,white,b4,r71p1n2k12pPrppbp1P1p2pPP2P2PB2N1RP16K11R6,543
100,black,axb4,r71p1n2k12pPrppb2P1p2pPp2P2PB2N1RP16K11R6,543
101,white,Rxb4,r71p1n2k12pPrppb2P1p2pPR2P2PB2N1RP16K18,543
102,black,Ra7,8rp1n2k12pPrppb2P1p2pPR2P2PB2N1RP16K18,543
103,white,Rb2,8rp1n2k12pPrppb2P1p2pP3P2PB2N1RP11R4K18,543
104,black,Re8,4r3rp1n2k12pP1ppb2P1p2pP3P2PB2N1RP11R4K18,543
105,white,Rf1,4r3rp1n2k12pP1ppb2P1p2pP3P2PB2N2P11R4K15R2,543
106,black,Kf7,4r3rp1n1k22pP1ppb2P1p2pP3P2PB2N2P11R4K15R2,543
107,white,a5,4r3rp1n1k22pP1ppbP1P1p2p4P2PB2N2P11R4K15R2,543
108,black,Ke6,4r3rp1n42pPkppbP1P1p2p4P2PB2N2P11R4K15R2,543
109,white,Bb4,4r3rp1n42pPkppbP1P1p2p1B2P2P3N2P11R4K15R2,543
110,black,Be3,4r3rp1n42pPkpp1P1P1p2p1B2P2P3Nb1P11R4K15R2,543
111,white,Re2,4r3rp1n42pPkpp1P1P1p2p1B2P2P3Nb1P14R1K15R2,543
112,black,Bd4,4r3rp1n42pPkpp1P1P1p2p1B1bP2P3N2P14R1K15R2,543
113,white,Kh3,4r3rp1n42pPkpp1P1P1p2p1B1bP2P3N2PK4R35R2,543
114,black,Rf8,5r2rp1n42pPkpp1P1P1p2p1B1bP2P3N2PK4R35R2,543
115,white,Rc1,5r2rp1n42pPkpp1P1P1p2p1B1bP2P3N2PK4R32R5,543
116,black,Raa8,r4r21p1n42pPkpp1P1P1p2p1B1bP2P3N2PK4R32R5,543
117,white,Kg2,r4r21p1n42pPkpp1P1P1p2p1B1bP2P3N2P14R1K12R5,543
118,black,Rg8,r5r11p1n42pPkpp1P1P1p2p1B1bP2P3N2P14R1K12R5,543
119,white,Ne1,r5r11p1n42pPkpp1P1P1p2p1B1bP2P6P14R1K12R1N3,543
120,black,g5,r5r11p1n42pPkp2P1P1p1pp1B1bP2P6P14R1K12R1N3,543
121,white,Nf3,r5r11p1n42pPkp2P1P1p1pp1B1bP2P5NP14R1K12R5,543
122,black,gxh4,r5r11p1n42pPkp2P1P1p2p1B1bP2p5NP14R1K12R5,543
123,white,Nxh4,r5r11p1n42pPkp2P1P1p2p1B1bP2N6P14R1K12R5,543
124,black,Rg4,r71p1n42pPkp2P1P1p2p1B1bP1rN6P14R1K12R5,543
125,white,Nf5,r71p1n42pPkp2P1P1pN1p1B1bP1r16P14R1K12R5,543
126,black,Rag8,6r11p1n42pPkp2P1P1pN1p1B1bP1r16P14R1K12R5,543
127,white,Kh3,6r11p1n42pPkp2P1P1pN1p1B1bP1r16PK4R32R5,543
128,black,R8g5,81p1n42pPkp2P1P1pNrp1B1bP1r16PK4R32R5,543
129,white,Rb1,81p1n42pPkp2P1P1pNrp1B1bP1r16PK4R31R6,543
130,black,Rxe4,81p1n42pPkp2P1P1pNrp1B1br36PK4R31R6,543
131,white,Rxe4,81p1n42pPkp2P1P1pNrp1B1bR36PK81R6,543
132,black,Rxf5,81p1n42pPkp2P1P1pr1p1B1bR36PK81R6,543
133,white,Re2,81p1n42pPkp2P1P1pr1p1B1b46PK4R31R6,543
134,black,Rf3,81p1n42pPkp2P1P1p2p1B1b45rPK4R31R6,543
135,white,Kg2,81p1n42pPkp2P1P1p2p1B1b45rP14R1K11R6,543
136,black,Rd3,81p1n42pPkp2P1P1p2p1B1b43r2P14R1K11R6,543
137,white,Rd2,81p1n42pPkp2P1P1p2p1B1b43r2P13R2K11R6,543
138,black,Re3,81p1n42pPkp2P1P1p2p1B1b44r1P13R2K11R6,543
139,white,Ra2,81p1n42pPkp2P1P1p2p1B1b44r1P1R5K11R6,543
140,black,f5,81p1n42pPk3P1P1pp1p1B1b44r1P1R5K11R6,543
141,white,Be1,81p1n42pPk3P1P1pp1p3b44r1P1R5K11R2B3,543
142,black,Nxc5,81p62pPk3P1n1pp1p3b44r1P1R5K11R2B3,543
143,white,Bf2,81p62pPk3P1n1pp1p3b44r1P1R4BK11R6,543
144,black,Rb3,81p62pPk3P1n1pp1p3b41r4P1R4BK11R6,543
145,white,Rxb3,81p62pPk3P1n1pp1p3b41R4P1R4BK18,543
146,black,Nxb3,81p62pPk3P3pp1p3b41n4P1R4BK18,543
147,white,Ra3,81p62pPk3P3pp1p3b4Rn4P15BK18,543
148,black,Nc5,81p62pPk3P1n1pp1p3b4R5P15BK18,543
149,white,Bxd4,81p62pPk3P1n1pp1p3B4R5P16K18,543
150,black,exd4,81p62pPk3P1n2p1p3p4R5P16K18,543
151,white,Rf3,81p62pPk3P1n2p1p3p45RP16K18,543
152,black,d3,81p62pPk3P1n2p1p83p1RP16K18,543
153,white,Kf2,81p62pPk3P1n2p1p83p1RP15K28,543
1,white,e4,rnbqkbnrpppppppp884P38PPPP1PPPRNBQKBNR,544
2,black,c5,rnbqkbnrpp1ppppp82p54P38PPPP1PPPRNBQKBNR,544
3,white,Nf3,rnbqkbnrpp1ppppp82p54P35N2PPPP1PPPRNBQKB1R,544
4,black,e6,rnbqkbnrpp1p1ppp4p32p54P35N2PPPP1PPPRNBQKB1R,544
5,white,d4,rnbqkbnrpp1p1ppp4p32p53PP35N2PPP2PPPRNBQKB1R,544
6,black,cxd4,rnbqkbnrpp1p1ppp4p383pP35N2PPP2PPPRNBQKB1R,544
7,white,Nxd4,rnbqkbnrpp1p1ppp4p383NP38PPP2PPPRNBQKB1R,544
8,black,a6,rnbqkbnr1p1p1pppp3p383NP38PPP2PPPRNBQKB1R,544
9,white,Bd3,rnbqkbnr1p1p1pppp3p383NP33B4PPP2PPPRNBQK2R,544
10,black,Nc6,r1bqkbnr1p1p1pppp1n1p383NP33B4PPP2PPPRNBQK2R,544
11,white,Nxc6,r1bqkbnr1p1p1pppp1N1p384P33B4PPP2PPPRNBQK2R,544
12,black,bxc6,r1bqkbnr3p1pppp1p1p384P33B4PPP2PPPRNBQK2R,544
13,white,O-O,r1bqkbnr3p1pppp1p1p384P33B4PPP2PPPRNBQ1RK1,544
14,black,d5,r1bqkbnr5pppp1p1p33p44P33B4PPP2PPPRNBQ1RK1,544
15,white,Nd2,r1bqkbnr5pppp1p1p33p44P33B4PPPN1PPPR1BQ1RK1,544
16,black,Nf6,r1bqkb1r5pppp1p1pn23p44P33B4PPPN1PPPR1BQ1RK1,544
17,white,Qe2,r1bqkb1r5pppp1p1pn23p44P33B4PPPNQPPPR1B2RK1,544
18,black,Be7,r1bqk2r4bpppp1p1pn23p44P33B4PPPNQPPPR1B2RK1,544
19,white,b3,r1bqk2r4bpppp1p1pn23p44P31P1B4P1PNQPPPR1B2RK1,544
20,black,O-O,r1bq1rk14bpppp1p1pn23p44P31P1B4P1PNQPPPR1B2RK1,544
21,white,Bb2,r1bq1rk14bpppp1p1pn23p44P31P1B4PBPNQPPPR4RK1,544
22,black,a5,r1bq1rk14bppp2p1pn2p2p44P31P1B4PBPNQPPPR4RK1,544
23,white,f4,r1bq1rk14bppp2p1pn2p2p44PP21P1B4PBPNQ1PPR4RK1,544
24,black,g6,r1bq1rk14bp1p2p1pnp1p2p44PP21P1B4PBPNQ1PPR4RK1,544
25,white,Rad1,r1bq1rk14bp1p2p1pnp1p2p44PP21P1B4PBPNQ1PP3R1RK1,544
26,black,Nd7,r1bq1rk13nbp1p2p1p1p1p2p44PP21P1B4PBPNQ1PP3R1RK1,544
27,white,c4,r1bq1rk13nbp1p2p1p1p1p2p42P1PP21P1B4PB1NQ1PP3R1RK1,544
28,black,a4,r1bq1rk13nbp1p2p1p1p13p4p1P1PP21P1B4PB1NQ1PP3R1RK1,544
29,white,f5,r1bq1rk13nbp1p2p1p1p13p1P2p1P1P31P1B4PB1NQ1PP3R1RK1,544
30,black,exf5,r1bq1rk13nbp1p2p3p13p1p2p1P1P31P1B4PB1NQ1PP3R1RK1,544
31,white,exf5,r1bq1rk13nbp1p2p3p13p1P2p1P51P1B4PB1NQ1PP3R1RK1,544
32,black,Bf6,r1bq1rk13n1p1p2p2bp13p1P2p1P51P1B4PB1NQ1PP3R1RK1,544
33,white,Bxf6,r1bq1rk13n1p1p2p2Bp13p1P2p1P51P1B4P2NQ1PP3R1RK1,544
34,black,Nxf6,r1bq1rk15p1p2p2np13p1P2p1P51P1B4P2NQ1PP3R1RK1,544
35,white,Qf2,r1bq1rk15p1p2p2np13p1P2p1P51P1B4P2N1QPP3R1RK1,544
36,black,axb3,r1bq1rk15p1p2p2np13p1P22P51p1B4P2N1QPP3R1RK1,544
37,white,axb3,r1bq1rk15p1p2p2np13p1P22P51P1B43N1QPP3R1RK1,544
38,black,Ra2,2bq1rk15p1p2p2np13p1P22P51P1B4r2N1QPP3R1RK1,544
39,white,fxg6,2bq1rk15p1p2p2nP13p42P51P1B4r2N1QPP3R1RK1,544
40,black,fxg6,2bq1rk17p2p2np13p42P51P1B4r2N1QPP3R1RK1,544
41,white,h3,2bq1rk17p2p2np13p42P51P1B3Pr2N1QP13R1RK1,544
42,black,Qe7,2b2rk14q2p2p2np13p42P51P1B3Pr2N1QP13R1RK1,544
43,white,Qd4,2b2rk14q2p2p2np13p42PQ41P1B3Pr2N2P13R1RK1,544
44,black,c5,2b2rk14q2p5np12pp42PQ41P1B3Pr2N2P13R1RK1,544
45,white,Qf4,2b2rk14q2p5np12pp42P2Q21P1B3Pr2N2P13R1RK1,544
46,black,Bb7,5rk11b2q2p5np12pp42P2Q21P1B3Pr2N2P13R1RK1,544
47,white,Rde1,5rk11b2q2p5np12pp42P2Q21P1B3Pr2N2P14RRK1,544
48,black,Qg7,5rk11b4qp5np12pp42P2Q21P1B3Pr2N2P14RRK1,544
49,white,Qe3,5rk11b4qp5np12pp42P51P1BQ2Pr2N2P14RRK1,544
50,black,d4,5rk11b4qp5np12p52Pp41P1BQ2Pr2N2P14RRK1,544
51,white,Qe6+,5rk11b4qp4Qnp12p52Pp41P1B3Pr2N2P14RRK1,544
52,black,Qf7,5rk11b3q1p4Qnp12p52Pp41P1B3Pr2N2P14RRK1,544
53,white,Qe2,5rk11b3q1p5np12p52Pp41P1B3Pr2NQ1P14RRK1,544
54,black,Re8,4r1k11b3q1p5np12p52Pp41P1B3Pr2NQ1P14RRK1,544
55,white,Qf2,4r1k11b3q1p5np12p52Pp41P1B3Pr2N1QP14RRK1,544
56,black,Rxe1,6k11b3q1p5np12p52Pp41P1B3Pr2N1QP14rRK1,544
57,white,Qxe1,6k11b3q1p5np12p52Pp41P1B3Pr2N2P14QRK1,544
58,black,Qe8,4q1k11b5p5np12p52Pp41P1B3Pr2N2P14QRK1,544
59,white,Qxe8+,4Q1k11b5p5np12p52Pp41P1B3Pr2N2P15RK1,544
60,black,Nxe8,4n1k11b5p6p12p52Pp41P1B3Pr2N2P15RK1,544
61,white,Be4,4n1k11b5p6p12p52PpB31P5Pr2N2P15RK1,544
62,black,Rxd2,4n1k11b5p6p12p52PpB31P5P3r2P15RK1,544
63,white,Bxb7,4n1k11B5p6p12p52Pp41P5P3r2P15RK1,544
64,black,Nd6,6k11B5p3n2p12p52Pp41P5P3r2P15RK1,544
65,white,Bd5+,6k17p3n2p12pB42Pp41P5P3r2P15RK1,544
66,black,Kg7,86kp3n2p12pB42Pp41P5P3r2P15RK1,544
67,white,b4,86kp3n2p12pB41PPp47P3r2P15RK1,544
68,black,cxb4,86kp3n2p13B41pPp47P3r2P15RK1,544
69,white,c5,86kp3n2p12PB41p1p47P3r2P15RK1,544
70,black,Nf5,86kp6p12PB1n21p1p47P3r2P15RK1,544
71,white,c6,86kp2P3p13B1n21p1p47P3r2P15RK1,544
72,black,Rc2,86kp2P3p13B1n21p1p47P2r3P15RK1,544
73,white,g4,86kp2P3p13B1n21p1p2P17P2r55RK1,544
74,black,Nd6,86kp2Pn2p13B41p1p2P17P2r55RK1,544
75,white,Rf4,86kp2Pn2p13B41p1p1RP17P2r56K1,544
76,black,d3,86kp2Pn2p13B41p3RP13p3P2r56K1,544
77,white,Rd4,86kp2Pn2p13B41p1R2P13p3P2r56K1,544
78,black,d2,86kp2Pn2p13B41p1R2P17P2rp46K1,544
79,white,Bb3,86kp2Pn2p181p1R2P11B5P2rp46K1,544
80,black,Rxc6,86kp2rn2p181p1R2P11B5P3p46K1,544
81,white,Rxd2,86kp2rn2p181p4P11B5P3R46K1,544
82,black,Ne4,86kp2r3p181p2n1P11B5P3R46K1,544
83,white,Rd7+,83R2kp2r3p181p2n1P11B5P86K1,544
84,black,Kf6,83R3p2r2kp181p2n1P11B5P86K1,544
85,white,Rxh7,87R2r2kp181p2n1P11B5P86K1,544
86,black,Rc1+,87R5kp181p2n1P11B5P82r3K1,544
87,white,Kg2,87R5kp181p2n1P11B5P6K12r5,544
88,black,Nc5,87R5kp12n51p4P11B5P6K12r5,544
89,white,Bf7,85B1R5kp12n51p4P17P6K12r5,544
90,black,b3,85B1R5kp12n56P11p5P6K12r5,544
91,white,g5+,85B1R5kp12n3P181p5P6K12r5,544
92,black,Kxg5,85B1R6p12n3k181p5P6K12r5,544
93,white,h4+,85B1R6p12n3k17P1p66K12r5,544
94,black,Kf6,85B1R5kp12n57P1p66K12r5,544
95,white,h5,85B1R5kp12n4P81p66K12r5,544
96,black,Rc2+,85B1R5kp12n4P81p62r3K18,544
97,white,Kf3,85B1R5kp12n4P81p3K22r58,544
98,black,b2,85B1R5kp12n4P85K21pr58,544
99,white,Ba2,87R5kp12n4P85K2Bpr58,544
100,black,gxh5,87R5k22n4p85K2Bpr58,544
101,white,Rxh5,885k22n4R85K2Bpr58,544
102,black,Rc1,885k22n4R85K2Bp62r5,544
103,white,Rh6+,885k1R2n585K2Bp62r5,544
104,black,Ke5,887R2n1k385K2Bp62r5,544
105,white,Rb6,881R62n1k385K2Bp62r5,544
106,black,Na4,881R64k3n75K2Bp62r5,544
107,white,Re6+,884R34k3n75K2Bp62r5,544
108,black,Kd4,884R38n2k45K2Bp62r5,544
109,white,Re4+,8888n2kR35K2Bp62r5,544
110,black,Kc5,8882k5n3R35K2Bp62r5,544
111,white,Rxa4,8882k5R75K2Bp62r5,544
112,black,Ra1,8882k5R75K2Bp6r7,544
1,white,c4,rnbqkbnrpppppppp882P58PP1PPPPPRNBQKBNR,545
2,black,e6,rnbqkbnrpppp1ppp4p382P58PP1PPPPPRNBQKBNR,545
3,white,d4,rnbqkbnrpppp1ppp4p382PP48PP2PPPPRNBQKBNR,545
4,black,d5,rnbqkbnrppp2ppp4p33p42PP48PP2PPPPRNBQKBNR,545
5,white,Nc3,rnbqkbnrppp2ppp4p33p42PP42N5PP2PPPPR1BQKBNR,545
6,black,c5,rnbqkbnrpp3ppp4p32pp42PP42N5PP2PPPPR1BQKBNR,545
7,white,cxd5,rnbqkbnrpp3ppp4p32pP43P42N5PP2PPPPR1BQKBNR,545
8,black,exd5,rnbqkbnrpp3ppp82pp43P42N5PP2PPPPR1BQKBNR,545
9,white,Nf3,rnbqkbnrpp3ppp82pp43P42N2N2PP2PPPPR1BQKB1R,545
10,black,Nc6,r1bqkbnrpp3ppp2n52pp43P42N2N2PP2PPPPR1BQKB1R,545
11,white,g3,r1bqkbnrpp3ppp2n52pp43P42N2NP1PP2PP1PR1BQKB1R,545
12,black,Nf6,r1bqkb1rpp3ppp2n2n22pp43P42N2NP1PP2PP1PR1BQKB1R,545
13,white,Bg2,r1bqkb1rpp3ppp2n2n22pp43P42N2NP1PP2PPBPR1BQK2R,545
14,black,Be7,r1bqk2rpp2bppp2n2n22pp43P42N2NP1PP2PPBPR1BQK2R,545
15,white,O-O,r1bqk2rpp2bppp2n2n22pp43P42N2NP1PP2PPBPR1BQ1RK1,545
16,black,O-O,r1bq1rk1pp2bppp2n2n22pp43P42N2NP1PP2PPBPR1BQ1RK1,545
17,white,Bg5,r1bq1rk1pp2bppp2n2n22pp2B13P42N2NP1PP2PPBPR2Q1RK1,545
18,black,cxd4,r1bq1rk1pp2bppp2n2n23p2B13p42N2NP1PP2PPBPR2Q1RK1,545
19,white,Nxd4,r1bq1rk1pp2bppp2n2n23p2B13N42N3P1PP2PPBPR2Q1RK1,545
20,black,h6,r1bq1rk1pp2bpp12n2n1p3p2B13N42N3P1PP2PPBPR2Q1RK1,545
21,white,Be3,r1bq1rk1pp2bpp12n2n1p3p43N42N1B1P1PP2PPBPR2Q1RK1,545
22,black,Bg4,r2q1rk1pp2bpp12n2n1p3p43N2b12N1B1P1PP2PPBPR2Q1RK1,545
23,white,Nb3,r2q1rk1pp2bpp12n2n1p3p46b11NN1B1P1PP2PPBPR2Q1RK1,545
24,black,Be6,r2q1rk1pp2bpp12n1bn1p3p481NN1B1P1PP2PPBPR2Q1RK1,545
25,white,Rc1,r2q1rk1pp2bpp12n1bn1p3p481NN1B1P1PP2PPBP2RQ1RK1,545
26,black,Re8,r2qr1k1pp2bpp12n1bn1p3p481NN1B1P1PP2PPBP2RQ1RK1,545
27,white,Nb5,r2qr1k1pp2bpp12n1bn1p1N1p481N2B1P1PP2PPBP2RQ1RK1,545
28,black,Qd7,r3r1k1pp1qbpp12n1bn1p1N1p481N2B1P1PP2PPBP2RQ1RK1,545
29,white,N5d4,r3r1k1pp1qbpp12n1bn1p3p43N41N2B1P1PP2PPBP2RQ1RK1,545
30,black,Bh3,r3r1k1pp1qbpp12n2n1p3p43N41N2B1PbPP2PPBP2RQ1RK1,545
